sampleId	popId	site	country	region	groupLabel	groupAge	flag	shapeA	colorA	latitude	longitude	callset	dataSource	age14C	ageHigh	ageLow	ageAverage	datingSource	coverage	sex	hgMT	gpAvg	ageRaw	clusterId	clusterIBDGlobal	clusterIBDFine
RISE495	RISE495	Arban 1	Russia	NorthAsia	Siberia_BronzeAge_Karasuk	Ancient	0	14	grey	52.95	90.19	sg.impute	Allentoft_Nature_2015	NA	3350	2850	3100	context	3.488808913	XY	NA	0.99739	1400-900 BCE	3.1.1.1.4.2	Asia_45000BP_200BP	3.1_Steppe_3500BP_1300BP
RISE497	RISE497	Arban 1	Russia	NorthAsia	Siberia_BronzeAge_Karasuk	Ancient	0	14	grey	52.95	90.19	sg.impute	Allentoft_Nature_2015	NA	3350	2850	3100	context	6.972112071	XX	NA	0.99785	1400-900 BCE	3.1.5.2.2	Asia_45000BP_200BP	3.1_Baikal_5600BP_4000BP
M9984	M9984	Ol'skaya	Russia	NorthAsia	Siberia_BronzeAge_Tokarev	Ancient	0	14	grey	59.6	151	sg.impute	Sikora_Nature_2019	2920	3213	2927	3070	direct	1.336316905	XX	G1b	0.99133	1263-977 calBCE (2920¬±49 BP, UBA-34732)	3.1.3.3.2	Asia_45000BP_200BP	3.1_SiberiaNE_9800BP_3000BP
M0831	M0831	Ol'skaya	Russia	NorthAsia	Siberia_BronzeAge_Tokarev	Ancient	0	14	grey	59.6	151	sg.impute	Sikora_Nature_2019	NA	3250	2850	3050	context	0.934538525	XX	D2a1	0.99454	1300-900 BCE	3.1.3.3.2	Asia_45000BP_200BP	3.1_SiberiaNE_9800BP_3000BP
RISE554	RISE554	Afontova Gora	Russia	NorthAsia	Siberia_BronzeAge	Ancient	dup_NEO70	14	grey	56.02	92.87	sg.impute	Allentoft_Nature_2015	2782	2955	2794	2874.5	direct	0.179871783	XY	NA	0.98268	1005-844 calBCE (2782¬±30 BP, OxA-31141)	NA	NA	NA
NEO70	NEO70	Bazaiha	Russia	NorthAsia	Siberia_BronzeAge	Ancient	0	14	grey40	55.96	92.79	sg.impute	thisStudy	2880	2780	2739	2760	direct	3.437898021	XY	F1b1b	0.99438	NA	3.1.5.2.2	Asia_45000BP_200BP	3.1_Baikal_5600BP_4000BP
DA2	DA2	Grishkin Log 1	Russia	NorthAsia	Siberia_IronAge_Tagar	Ancient	0	14	grey	54.68	90.85	sg.impute	Damgaard_2018_Nature	2725	2848	2785	2816.5	direct	1.102843627	XY	NA	0.99532	2817	1.2.2.2.2.2.2	Eurasia_5000BP_200BP	1.2_Steppe_4000BP_2500BP
DA3	DA3	Grishkin Log 1	Russia	NorthAsia	Siberia_IronAge_Tagar	Ancient	0	14	grey	54.68	90.85	sg.impute	Damgaard_2018_Nature	NA	2848	2785	2816.5	context	0.574003536	XX	NA	0.99451	2817	1.2.2.2.2.1.2	Eurasia_5000BP_200BP	1.2_Steppe_4000BP_2500BP
DA4	DA4	Grishkin Log 1	Russia	NorthAsia	Siberia_IronAge_Tagar	Ancient	0	14	grey	54.68	90.85	sg.impute	Damgaard_2018_Nature	NA	2848	2785	2816.5	context	0.776827525	XY	NA	0.99474	2817	1.2.2.2.2.1.1	Eurasia_5000BP_200BP	1.2_Steppe_4000BP_2500BP
DA5	DA5	Grishkin Log 1	Russia	NorthAsia	Siberia_IronAge_Tagar	Ancient	0	14	grey	54.68	90.85	sg.impute	Damgaard_2018_Nature	NA	2848	2785	2816.5	context	0.505477094	XY	NA	0.99292	2817	3.1.1.1.4.1	Asia_45000BP_200BP	3.1_Steppe_3500BP_1300BP
DA6	DA6	Grishkin Log 1	Russia	NorthAsia	Siberia_IronAge_Tagar	Ancient	0	14	grey	54.68	90.85	sg.impute	Damgaard_2018_Nature	NA	2848	2785	2816.5	context	1.063028543	XX	NA	0.99462	2817	1.2.2.2.2.1.3	Eurasia_5000BP_200BP	1.2_Steppe_4000BP_2500BP
DA7	DA7	Grishkin Log 1	Russia	NorthAsia	Siberia_IronAge_Tagar	Ancient	0	14	grey	54.68	90.85	sg.impute	Damgaard_2018_Nature	NA	2848	2785	2816.5	context	0.596699198	XY	NA	0.99403	2817	3.1.1.1.4.1	Asia_45000BP_200BP	3.1_Steppe_3500BP_1300BP
DA8	DA8	Grishkin Log 1	Russia	NorthAsia	Siberia_IronAge_Tagar	Ancient	0	14	grey	54.68	90.85	sg.impute	Damgaard_2018_Nature	NA	2848	2785	2816.5	context	1.8621453	XX	NA	0.99456	2817	1.2.2.2.2.1.4	Eurasia_5000BP_200BP	1.2_Steppe_4000BP_2500BP
DA9	DA9	Grishkin Log 1	Russia	NorthAsia	Siberia_IronAge_Tagar	Ancient	0	14	grey	54.68	90.85	sg.impute	Damgaard_2018_Nature	NA	2848	2785	2816.5	context	1.01473793	XX	NA	0.99528	2817	1.2.2.2.2.1.1	Eurasia_5000BP_200BP	1.2_Steppe_4000BP_2500BP
RISE602	RISE602	Sary-Bel	Russia	NorthAsia	Siberia_IronAge	Ancient	0	14	grey	50.62	86.46	sg.impute	Allentoft_Nature_2015	NA	2950	1950	2450	context	1.200661261	XY	NA	0.99447	1000-0 BCE	3.1.1.2.3.4	Asia_45000BP_200BP	3.1_SteppeC_TianShan_2700BP_800BP
RISE492	RISE492	Sabinka 2	Russia	NorthAsia	Siberia_IronAge	Ancient	0	14	grey	53.15	91.05	sg.impute	Allentoft_Nature_2015	2257	2346	2159	2252.5	direct	0.116755052	XY	NA	0.98219	396-209 calBCE (2257¬±27 BP, OxA-31210)	3.1.1.1.2.1.7	Asia_45000BP_200BP	3.1_Steppe_3500BP_1300BP
NEO250	NEO250	Ekven	Russia	NorthAsia	Siberia_IronAge_OldBeringStrait	Ancient	0	14	grey	66	-170.1	sg.impute	Sikora_Nature_2019	2145	2306	2004	2155	direct	0.29697514	XY	A2b1	0.98949	356-54 calBCE (2145¬±36 BP, UBA-34058)	5.4.8	Americas_12000BP_100BP	5.4_Beringia_2000BP
NEO248	NEO248	Ekven	Russia	NorthAsia	Siberia_IronAge_OldBeringStrait	Ancient	0	14	grey	66	-170.1	sg.impute	Sikora_Nature_2019	2091	1932	2298	2115	direct	0.889872216	XY	A2a	0.99368	348 calBCE - 18 calCE (2091¬±47 BP, UBA-34056)	5.4.6	Americas_12000BP_100BP	5.4_Beringia_2000BP
NEO251	NEO251	Ekven	Russia	NorthAsia	Siberia_IronAge_OldBeringStrait	Ancient	0	14	grey	66	-170.1	sg.impute	Sikora_Nature_2019	2035	1899	2111	2005	direct	1.031824312	XX	A2a	0.99563	161 calBCE - 51 calCE (2035¬±31 BP, UBA-34059)	5.4.9	Americas_12000BP_100BP	5.4_Beringia_2000BP
NEO241	NEO241	Ekven	Russia	NorthAsia	Siberia_IronAge_OldBeringStrait	Ancient	0	14	grey	66	-170.1	sg.impute	Sikora_Nature_2019	2014	1881	2061	1971	direct	0.266762488	XY	D4b1a2a1	0.99053	111 calBCE - 69 calCE (2014¬±35 BP, UBA-34049)	5.4.2	Americas_12000BP_100BP	5.4_Beringia_2000BP
NEO249	NEO249	Ekven	Russia	NorthAsia	Siberia_IronAge_OldBeringStrait	Ancient	0	14	grey	66	-170.1	sg.impute	Sikora_Nature_2019	2007	1878	2049	1963.5	direct	1.756627479	XY	A2a1	0.99488	99 calBCE - 72 calCE (2007¬±35 BP, UBA-34057)	5.4.7	Americas_12000BP_100BP	5.4_Beringia_2000BP
NEO247	NEO247	Ekven	Russia	NorthAsia	Siberia_IronAge_OldBeringStrait	Ancient	0	14	grey	66	-170.1	sg.impute	Sikora_Nature_2019	1952	1826	1986	1906	direct	0.91830463	XY	D4b1a2a1	0.99523	36 calBCE - 124 calCE (1952¬±29 BP, UBA-34055)	5.4.5	Americas_12000BP_100BP	5.4_Beringia_2000BP
NEO242	NEO242	Ekven	Russia	NorthAsia	Siberia_IronAge_OldBeringStrait	Ancient	0	14	grey	66	-170.1	sg.impute	Sikora_Nature_2019	1846	1864	1712	1788	direct	0.182901019	XY	A2a	0.98777	86-238 calCE (1846¬±28 BP, UBA-34050)	5.4.3	Americas_12000BP_100BP	5.4_Beringia_2000BP
NEO246	NEO246	Ekven	Russia	NorthAsia	Siberia_IronAge_OldBeringStrait	Ancient	0	14	grey	66	-170.1	sg.impute	Sikora_Nature_2019	1733	1714	1558	1636	direct	0.323076689	XY	A2b1	0.99081	236-392 calCE (1733¬±34 BP, UBA-34054)	5.4.4	Americas_12000BP_100BP	5.4_Beringia_2000BP
RISE600	RISE600	Verh-Uimon	Russia	NorthAsia	Siberia_IronAge	Ancient	0	14	grey	50.21	85.73	sg.impute	Allentoft_Nature_2015	NA	2950	1950	2450	context	0.692808971	XY	NA	0.99307	1000-0 BCE	3.1.1.2.3.2	Asia_45000BP_200BP	3.1_SteppeC_TianShan_2700BP_800BP
RISE601	RISE601	Verh-Uimon	Russia	NorthAsia	Siberia_IronAge	Ancient	0	14	grey	50.21	85.73	sg.impute	Allentoft_Nature_2015	NA	2950	1950	2450	context	1.10093759	XY	NA	0.99439	1000-0 BCE	3.1.1.2.3.2	Asia_45000BP_200BP	3.1_SteppeC_TianShan_2700BP_800BP
RISE504	RISE504	Kytmanovo	Russia	NorthAsia	Siberia_Medieval	Ancient	0	14	grey	53.46	85.45	sg.impute	Allentoft_Nature_2015	1208	1229	1061	1145	direct	1.292183851	XY	NA	0.99561	721-889 calCE (1208¬±24 BP, OxA-31215)	3.1.1.2.1.1.1.2	Asia_45000BP_200BP	3.1_SteppeC_TianShan_2700BP_800BP
Yana_Young	Yana_Young	Yana River	Russia	NorthAsia	Siberia_Medieval	Ancient	0	14	grey	70.72	135.42	sg.impute	Sikora_Nature_2019	862	900	698	799	direct	2.033346801	XY	D4o2a	0.99586	1050-1252 calCE (862¬±26 BP, Ox-A-32884)	3.1.3.2.1.1.1	Asia_45000BP_200BP	3.1_SteppeCE_2000BP_700BP
Saqqaq	Saqqaq	Qeqertasussuk	Greenland	NorthAmerica	Greenland_PaleoEskimo	Ancient	0	15	grey	69.24	-53.54	sg.impute	Rasmussen_Nature_2010	4044	4170	3600	3885	direct	13.44281613	XY	D2a1	0.99819	2220-1650 calBCE (4044¬±31 BP, OxA-20656, corrected for marine reservoir effect as in RasmussenNature2010)	3.1.3.3.1	Asia_45000BP_200BP	3.1_SiberiaNE_9800BP_3000BP
19651	19651	Northwest	Canada	NorthAmerica	Canada_BigBar	Ancient	0	15	grey	51.3	-121.77	sg.impute	MorenoMayar_Science_2018	4690	7692	7546	7619	direct	1.224923078	XX	A2	0.99633	5742-5596 calBCE [4940¬±40 BP, composite of (5110¬±40 BP, CMC-1635, Beta-194927) and (4690¬±40 BP, CMC-1666, Beta-202619)]	5.1.1.1.1.1.2	Americas_12000BP_100BP	5.1_Americas_12000BP_6000BP
939	939	Lucy Islands, British Columbia, Chatham Sound	Canada	NorthAmerica	Canada_BC	Ancient	0	15	grey	54.3	-130.62	sg.impute	Raghavan_Science_2015	5710	6260	5890	6075	direct	0.450229274	XX	NA	0.99354	4310-3940 calBCE (5710¬±40 BP, Beta-317343)	5.1.1.1.1.1.3	Americas_12000BP_100BP	5.1_Americas_12000BP_6000BP
CK-13	CK-13	Lucier, Southwestern Ontario	Canada	NorthAmerica	Canada_WesternBasin	Ancient	0	15	grey	42.22	-83.07	sg.impute	Scheib_Science_2018	4267	4861	4829	4845	direct	1.956383407	XX	C1b40	0.99487	2911-2879 calBCE (4267¬±22 BP, D-AMS-22505)	5.1.1.1.2.2	Americas_12000BP_100BP	5.1_Canada_4800BP_400BP
CK-09	CK-09	Lucier, Southwestern Ontario	Canada	NorthAmerica	Canada_Historical_WesternBasin	Ancient	0	15	grey	42.22	-83.07	sg.impute	Scheib_Science_2018	351	495	313	404	direct	0.21275398	XX	A2i	0.99018	1455-1637 calCE (351¬±40 BP, D-AMS-22504)	5.1.1.1.2.1	Americas_12000BP_100BP	5.1_Canada_4800BP_400BP
RM-83	RM-83	05SP-46 (Teston Road Ossuary)	Canada	NorthAmerica	Canada_Historical_Wendat	Ancient	0	15	grey	43.87	-79.54	sg.impute	Scheib_Science_2018	NA	500	500	500	context	0.414435447	XX	A2i	0.9934	1450 AD	5.1.1.1.2.4	Americas_12000BP_100BP	5.1_Canada_4800BP_400BP
MARC1492	MARC1492	Old Mission Point, Restigouche River, Atholville, prehistory Tjigog, New Brunswick	Canada	NorthAmerica	Canada_Historical_Miꞌkmaq	Ancient	0	15	grey	47.99	-66.71	sg.impute	Raghavan_Science_2015	740	516	258	387	direct	0.108417786	XX	NA	0.98459	1434-1692 calCE (740¬±20 BP, UCIAMS-107246)	5.1.1.1.2.3	Americas_12000BP_100BP	5.1_Canada_4800BP_400BP
USR1	USR1	Upward Sun River	USA	NorthAmerica	USA_Beringia	Ancient	0	15	grey	64.04	-144.58	sg.impute	MorenoMayar_Nature_2017	NA	11600	11270	11435	context	17.12881925	XX	C1	0.99895	9650-9320 BCE	5.1.1.1.1.2	Americas_12000BP_100BP	5.1_Beringia_11000BP_9000BP
TrailCreek	TrailCreek	Alaska, Trail Creek	USA	NorthAmerica	USA_Beringia	Ancient	0	15	grey	65.79	-163.41	sg.impute	MorenoMayar_Science_2018	8085	9130	8782	8956	direct	0.431832073	XX	B2*	0.99286	7180-6832 calBCE (8085¬±40 BP, OxA-37281)	5.1.1.1.1.2	Americas_12000BP_100BP	5.1_Beringia_11000BP_9000BP
Clovis	Clovis	Montana, Anzick Ranch	USA	NorthAmerica	USA_Clovis	Ancient	0	15	grey	45.99	-110.66	sg.impute	Rasmussen_Nature_2014	10705	12726	12572	12649	direct	15.09824038	XY	D4h3a	0.99789	10776-10622 calBCE (10705¬±53 BP, CAMS-80538)	5.1.1.1.1.1.7	Americas_12000BP_100BP	5.1_Americas_12000BP_6000BP
AHUR_2064	AHUR_2064	Nevada, Spirit Cave	USA	NorthAmerica	USA_SpiritCave	Ancient	0	15	grey	37.41	-122.08	sg.impute	MorenoMayar_Science_2018	9615	11170	10770	10970	direct	18.86109818	XY	D1	0.99909	9220-8820 calBCE (9615¬±50 BP, OxA-36200)	5.1.1.1.1.1.4	Americas_12000BP_100BP	5.1_Americas_12000BP_6000BP
AHUR770c	AHUR770c	Nevada, Spirit Cave	USA	NorthAmerica	USA_SpiritCave	Ancient	0	15	grey	37.41	-122.08	sg.impute	MorenoMayar_Science_2018	9645	11170	10770	10970	direct	0.112110428	XY	D1	0.98921	9220-8820 calBCE (9645¬±65 BP, OxA-36201)	5.1.1.1.1.1.5	Americas_12000BP_100BP	5.1_Americas_12000BP_6000BP
Kennewick	Kennewick	Washington State, Kennewick, Columbia River	USA	NorthAmerica	USA_Kennewick	Ancient	0	15	grey	46.21	-119.14	sg.impute	Rasmussen_Nature_2015	8410	9200	8340	8770	direct	0.959955782	XY	X2a	0.99376	7250-6390 calBCE (8410¬±60 BP, UCR3476/CAMS-29578)	5.1.1.1.1.1.8	Americas_12000BP_100BP	5.1_Americas_12000BP_6000BP
SN-44	SN-44	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	4647	5582	5091	5336.5	direct	4.448369496	XY	A2cb	0.99685	3632-3141 calBCE (4647¬±54 BP, UBA-32254)	5.2.2.6	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SN-17	SN-17	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	4517	5316	4980	5148	direct	3.400995483	XY	A2ca	0.99618	3366-3030 calBCE (4517¬±51 BP, UBA-31914)	5.2.2.3	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SN-54	SN-54	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	3960	4785	4159	4472	direct	0.233602652	XY	A2cb	0.99257	2835-2209 calBCE (3960¬±70 BP, Beta-124308)	5.2.2.8	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SN-37	SN-37	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	NA	650	5650	3150	context	0.10821463	XX	A2ca	0.98845	3700 BCE - 1300 CE	5.2.2.4	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SN-40	SN-40	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	NA	650	5650	3150	context	0.226086491	XX	A2cb	0.99211	3700 BCE - 1300 CE	5.2.2.5	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SN-48	SN-48	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	NA	650	5650	3150	context	0.322059787	XX	A2	0.99299	3700 BCE - 1300 CE	5.2.2.7	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SN_1	SN_1	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	NA	5650	650	3150	context	0.13224535	XX	B2a5b	0.98871	3700 BCE - 1300 CE	5.2.1.1	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SN_10	SN_10	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	NA	5650	650	3150	context	0.355570122	XX	B2a5b	0.99401	3700 BCE - 1300 CE	5.2.1.7	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SN_16	SN_16	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	2d_rel_SN-53	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	NA	5650	650	3150	context	0.15654512	XX	B2a5b	0.98956	3700 BCE - 1300 CE	NA	NA	NA
SN_38	SN_38	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	NA	5650	650	3150	context	0.106451185	XY	C1b41a1	0.98585	3700 BCE - 1300 CE	5.2.3.1	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SN_15	SN_15	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	1852	1889	1634	1761.5	direct	0.288546009	XX	Cb16a1	0.9925	61-316 calCE (1852¬±44 BP, UBA-31918)	5.2.3.1	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SN_3	SN_3	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	1694	1735	1415	1575	direct	0.366565812	XX	Cb16a1	0.9937	215-535 calCE (1694¬±56 BP, UBA-31920)	5.2.3.2	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SN-51	SN-51	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	2d_rel_SN-50	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	1620	1564	1414	1489	direct	0.234284337	XX	C1b41a1	0.99213	386-536 calCE (1620¬±26 BP, OxA-16577)	NA	NA	NA
SN-11	SN-11	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	1172	1220	980	1100	direct	2.696170399	XY	D1	0.99572	730-970 calCE (1172¬±39 BP, UBA-31916)	5.2.1.8	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SN-52	SN-52	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	1013	974	803	888.5	direct	0.245070647	XX	B2y1	0.99239	976-1147 calCE (1013¬±26 BP, OxA-16578)	5.2.1.1	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SN-13	SN-13	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	881	915	706	810.5	direct	0.544519475	XX	C1b	0.9927	1035-1244 calCE (881¬±42 BP, UBA-31915)	5.2.1.9	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SN-53	SN-53	San Nicolas Island, CA	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.26	-119.54	sg.impute	Scheib_Science_2018	840	790	692	741	direct	0.350795141	XX	B2a5b	0.99388	1160-1258 calCE (840¬±26 BP, OxA-16579)	5.2.1.1	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
Lovelock1	Lovelock1	Lovelock Cave, Nevada, US	USA	NorthAmerica	USA_LovelockCave	Ancient	0	15	grey	39.96	-118.56	sg.impute	MorenoMayar_Science_2018	2001	1884	2001	1942.5	direct	1.463247634	XX	D1	0.99726	51 calBCE - 66 calCE (2001¬±28 BP, AA-R-24197)	5.1.1.2.1	Americas_12000BP_100BP	5.1_Nevada_2000BP_600BP
Lovelock2	Lovelock2	Lovelock Cave, Nevada, US	USA	NorthAmerica	USA_LovelockCave	Ancient	0	15	grey	39.96	-118.56	sg.impute	MorenoMayar_Science_2018	1925	1942	1818	1880	direct	15.35131838	XX	D1	0.9992	8-132 calCE (1925¬±29 BP, AA-R-24198)	5.1.1.2.2	Americas_12000BP_100BP	5.1_Nevada_2000BP_600BP
Lovelock4	Lovelock4	Lovelock Cave, Nevada, US	USA	NorthAmerica	USA_LovelockCave	Ancient	0	15	grey	39.96	-118.56	sg.impute	MorenoMayar_Science_2018	1836	1942	1818	1880	direct	0.541123122	XY	D1	0.99585	8-132 calCE (1836¬±28 BP, AA-R-24200)	5.1.1.2.4	Americas_12000BP_100BP	5.1_Nevada_2000BP_600BP
Lovelock3	Lovelock3	Lovelock Cave, Nevada, US	USA	NorthAmerica	USA_LovelockCave	Ancient	0	15	grey	39.96	-118.56	sg.impute	MorenoMayar_Science_2018	703	687	567	627	direct	19.06739906	XX	B2a1	0.99933	1263-1383 calCE (703¬±26 BP, AA-R-24199)	5.1.1.2.3	Americas_12000BP_100BP	5.1_Nevada_2000BP_600BP
SN-50	SN-50	California, San Nicolas Island	USA	NorthAmerica	USA_SanNicolas	Ancient	0	15	grey	33.25	-119.5	sg.impute	Scheib_Science_2018	1593	1544	1410	1477	direct	0.586664622	XX	C1b41a1	0.995	406-540 calCE (1593¬±27 BP, OxA-16576)	5.2.3.2	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
PS-34	PS-34	Point Sal, CA	USA	NorthAmerica	USA_Chumash	Ancient	0	15	grey	34.9	-120.65	sg.impute	Scheib_Science_2018	NA	1850	1250	1550	context	0.10925938	XY	A2cc	0.98451	100-700 CE	5.3.1.1.6	Americas_12000BP_100BP	5.3_California_2700BP_500BP
PS-09P	PS-09P	Point Sal, CA	USA	NorthAmerica	USA_Chumash	Ancient	0	15	grey	34.9	-120.65	sg.impute	Scheib_Science_2018	NA	1850	1250	1550	context	0.143633271	XY	A2	0.98827	100-700 CE	5.3.1.1.5	Americas_12000BP_100BP	5.3_California_2700BP_500BP
PS-03	PS-03	Point Sal, CA	USA	NorthAmerica	USA_Chumash	Ancient	0	15	grey	34.9	-120.65	sg.impute	Scheib_Science_2018	1574	1550	1381	1465.5	direct	0.105995295	XY	A2	0.9862	400-569 calCE (1574¬±40 BP, UBA-31911)	5.3.1.1.2	Americas_12000BP_100BP	5.3_California_2700BP_500BP
PS-06	PS-06	Point Sal, CA	USA	NorthAmerica	USA_Chumash	Ancient	0	15	grey	34.9	-120.65	sg.impute	Scheib_Science_2018	1570	1550	1375	1462.5	direct	1.612200798	XY	D1t	0.9957	400-575 calCE (1570¬±41 BP, UBA-31912)	5.3.1.1.3	Americas_12000BP_100BP	5.3_California_2700BP_500BP
PS-07	PS-07	Point Sal, CA	USA	NorthAmerica	USA_Chumash	Ancient	0	15	grey	34.9	-120.65	sg.impute	Scheib_Science_2018	1559	1538	1369	1453.5	direct	0.242788943	XY	D1t	0.99307	412-581 calCE (1559¬±38 BP, UBA-31913)	5.3.1.1.4	Americas_12000BP_100BP	5.3_California_2700BP_500BP
NC_C	NC_C	New Cuyama, CA	USA	NorthAmerica	USA_Chumash	Ancient	0	15	grey	34.95	-119.69	sg.impute	Scheib_Science_2018	1450	1389	1299	1344	direct	0.63672066	XY	D1	0.9952	561-651 calCE (1450¬±30 BP, BA-443413)	5.3.1.1.1	Americas_12000BP_100BP	5.3_California_2700BP_500BP
CR-01	CR-01	San Cruz Island, CA	USA	NorthAmerica	USA_Chumash	Ancient	0	15	grey	34	-119.73	sg.impute	Scheib_Science_2018	1111	1172	932	1052	direct	4.153881096	XX	A2	0.99711	778-1018 calCE (1111¬±39 BP, UBA-31906)	5.3.1.2.2	Americas_12000BP_100BP	5.3_California_2700BP_500BP
SM-02	SM-02	San Miguel Island, CA	USA	NorthAmerica	USA_Chumash	Ancient	0	15	grey	34.03	-120.38	sg.impute	Scheib_Science_2018	826	784	689	736.5	direct	2.632735293	XX	A2	0.99766	1166-1261 calCE (826¬±26 BP)	5.3.1.2.1	Americas_12000BP_100BP	5.3_California_2700BP_500BP
SM-01	SM-01	San Miguel Island, CA	USA	NorthAmerica	USA_Chumash	Ancient	0	15	grey	34.03	-120.38	sg.impute	Scheib_Science_2018	641	666	556	611	direct	0.130250439	XY	A2	0.98893	1284-1394 calCE (641¬±25 BP)	5.3.1.2.1	Americas_12000BP_100BP	5.3_California_2700BP_500BP
SC-05	SC-05	San Clemente Island, CA	USA	NorthAmerica	USA_SanClemente	Ancient	0	15	grey	32.9	-118.5	sg.impute	Scheib_Science_2018	1101	1172	929	1050.5	direct	5.802487683	XX	Cb16a1	0.99755	778-1021 calCE (1101¬±41 BP, UBA-31910)	5.2.1.6	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SC-03	SC-03	San Clemente Island, CA	USA	NorthAmerica	USA_SanClemente	Ancient	0	15	grey	32.9	-118.5	sg.impute	Scheib_Science_2018	1055	1057	920	988.5	direct	0.505971164	XX	C1b41a	0.99358	893-1030 calCE (1055¬±38 BP, UBA-31908)	5.2.1.4	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SC-07	SC-07	San Clemente Island, CA	USA	NorthAmerica	USA_SanClemente	Ancient	0	15	grey	32.9	-118.5	sg.impute	Scheib_Science_2018	NA	1250	650	950	context	0.277476906	XX	C1b41a1a	0.99156	700-1300 CE	5.2.2.2	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SC_1	SC_1	San Clemente Island, CA	USA	NorthAmerica	USA_SanClemente	Ancient	0	15	grey	32.9	-118.5	sg.impute	Scheib_Science_2018	NA	1250	650	950	context	0.285699039	XX	Cb16a1	0.99263	700-1300 CE	5.2.1.3	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SC_6	SC_6	San Clemente Island, CA	USA	NorthAmerica	USA_SanClemente	Ancient	0	15	grey	32.9	-118.5	sg.impute	Scheib_Science_2018	NA	1250	650	950	context	0.231832483	XY	C1b41a	0.99185	700-1300 CE	5.2.2.1	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
SC-04	SC-04	San Clemente Island, CA	USA	NorthAmerica	USA_SanClemente	Ancient	0	15	grey	32.9	-118.5	sg.impute	Scheib_Science_2018	884	916	709	812.5	direct	0.310017397	XX	B2a5	0.99206	1034-1241 calCE (884¬±41 BP, UBA-31909)	5.2.1.5	Americas_12000BP_100BP	5.2_ChannelIslands_5000BP_500BP
